-0.9600 7.4625 7.4625 7.3970 7.3970 7.2894 7.2894 7.1421 7.1421 6.9582 6.9582 6.7419 6.7419 6.4977 6.4977 6.2311 6.2311 5.9478 5.9478 5.6540 5.6540 5.3562 5.3562 5.0608 5.0608 4.7744 4.7744 4.5034 4.5034 4.2538 4.2538 4.0314 4.0314 3.8414 3.8414 3.6885 3.6885 3.5763 3.5763 3.5078 3.5078 -3.5078 -3.5078 -3.5763 -3.5763 -3.6885 -3.6885 -3.8414 -3.8414 -4.0314 -4.0314 -4.2538 -4.2538 -4.5034 -4.5034 -4.7744 -4.7744 -5.0608 -5.0608 -5.3562 -5.3562 -5.6540 -5.6540 -5.9478 -5.9478 -6.2311 -6.2311 -6.4977 -6.4977 -6.7419 -6.7419 -6.9582 -6.9582 -7.1421 -7.1421 -7.2894 -7.2894 -7.3970 -7.3970 -7.4625 -7.4625
-0.9560 7.4592 7.4592 7.3937 7.3937 7.2862 7.2862 7.1388 7.1388 6.9550 6.9550 6.7386 6.7386 6.4945 6.4945 6.2279 6.2279 5.9446 5.9446 5.6508 5.6508 5.3530 5.3530 5.0576 5.0576 4.7712 4.7712 4.5002 4.5002 4.2506 4.2506 4.0282 4.0282 3.8382 3.8382 3.6853 3.6853 3.5731 3.5731 3.5046 3.5046 -3.5046 -3.5046 -3.5731 -3.5731 -3.6853 -3.6853 -3.8382 -3.8382 -4.0282 -4.0282 -4.2506 -4.2506 -4.5002 -4.5002 -4.7712 -4.7712 -5.0576 -5.0576 -5.3530 -5.3530 -5.6508 -5.6508 -5.9446 -5.9446 -6.2279 -6.2279 -6.4945 -6.4945 -6.7386 -6.7386 -6.9550 -6.9550 -7.1388 -7.1388 -7.2862 -7.2862 -7.3937 -7.3937 -7.4592 -7.4592
-0.9520 7.4557 7.4557 7.3902 7.3902 7.2826 7.2826 7.1353 7.1353 6.9514 6.9514 6.7351 6.7351 6.4910 6.4910 6.2243 6.2243 5.9410 5.9410 5.6473 5.6473 5.3494 5.3494 5.0541 5.0541 4.7677 4.7677 4.4967 4.4967 4.2471 4.2471 4.0247 4.0247 3.8347 3.8347 3.6818 3.6818 3.5696 3.5696 3.5011 3.5011 -3.5011 -3.5011 -3.5696 -3.5696 -3.6818 -3.6818 -3.8347 -3.8347 -4.0247 -4.0247 -4.2471 -4.2471 -4.4967 -4.4967 -4.7677 -4.7677 -5.0541 -5.0541 -5.3494 -5.3494 -5.6473 -5.6473 -5.9410 -5.9410 -6.2243 -6.2243 -6.4910 -6.4910 -6.7351 -6.7351 -6.9514 -6.9514 -7.1353 -7.1353 -7.2826 -7.2826 -7.3902 -7.3902 -7.4557 -7.4557
-0.9480 7.4518 7.4518 7.3863 7.3863 7.2787 7.2787 7.1314 7.1314 6.9476 6.9476 6.7312 6.7312 6.4871 6.4871 6.2205 6.2205 5.9372 5.9372 5.6435 5.6435 5.3456 5.3456 5.0503 5.0503 4.7639 4.7639 4.4928 4.4928 4.2433 4.2433 4.0209 4.0209 3.8309 3.8309 3.6780 3.6780 3.5658 3.5658 3.4974 3.4974 -3.4974 -3.4974 -3.5658 -3.5658 -3.6780 -3.6780 -3.8309 -3.8309 -4.0209 -4.0209 -4.2433 -4.2433 -4.4928 -4.4928 -4.7639 -4.7639 -5.0503 -5.0503 -5.3456 -5.3456 -5.6435 -5.6435 -5.9372 -5.9372 -6.2205 -6.2205 -6.4871 -6.4871 -6.7312 -6.7312 -6.9476 -6.9476 -7.1314 -7.1314 -7.2787 -7.2787 -7.3863 -7.3863 -7.4518 -7.4518
-0.9440 7.4476 7.4476 7.3821 7.3821 7.2746 7.2746 7.1273 7.1273 6.9434 6.9434 6.7271 6.7271 6.4829 6.4829 6.2163 6.2163 5.9331 5.9331 5.6393 5.6393 5.3415 5.3415 5.0461 5.0461 4.7598 4.7598 4.4887 4.4887 4.2392 4.2392 4.0168 4.0168 3.8268 3.8268 3.6739 3.6739 3.5617 3.5617 3.4933 3.4933 -3.4933 -3.4933 -3.5617 -3.5617 -3.6739 -3.6739 -3.8268 -3.8268 -4.0168 -4.0168 -4.2392 -4.2392 -4.4887 -4.4887 -4.7598 -4.7598 -5.0461 -5.0461 -5.3415 -5.3415 -5.6393 -5.6393 -5.9331 -5.9331 -6.2163 -6.2163 -6.4829 -6.4829 -6.7271 -6.7271 -6.9434 -6.9434 -7.1273 -7.1273 -7.2746 -7.2746 -7.3821 -7.3821 -7.4476 -7.4476
-0.9400 7.4432 7.4432 7.3777 7.3777 7.2701 7.2701 7.1228 7.1228 6.9390 6.9390 6.7226 6.7226 6.4785 6.4785 6.2119 6.2119 5.9286 5.9286 5.6349 5.6349 5.3371 5.3371 5.0417 5.0417 4.7553 4.7553 4.4843 4.4843 4.2348 4.2348 4.0124 4.0124 3.8225 3.8225 3.6695 3.6695 3.5574 3.5574 3.4889 3.4889 -3.4889 -3.4889 -3.5574 -3.5574 -3.6695 -3.6695 -3.8225 -3.8225 -4.0124 -4.0124 -4.2348 -4.2348 -4.4843 -4.4843 -4.7553 -4.7553 -5.0417 -5.0417 -5.3371 -5.3371 -5.6349 -5.6349 -5.9286 -5.9286 -6.2119 -6.2119 -6.4785 -6.4785 -6.7226 -6.7226 -6.9390 -6.9390 -7.1228 -7.1228 -7.2701 -7.2701 -7.3777 -7.3777 -7.4432 -7.4432
-0.9360 7.4384 7.4384 7.3729 7.3729 7.2653 7.2653 7.1180 7.1180 6.9342 6.9342 6.7179 6.7179 6.4737 6.4737 6.2071 6.2071 5.9239 5.9239 5.6301 5.6301 5.3323 5.3323 5.0370 5.0370 4.7506 4.7506 4.4796 4.4796 4.2301 4.2301 4.0077 4.0077 3.8178 3.8178 3.6648 3.6648 3.5527 3.5527 3.4842 3.4842 -3.4842 -3.4842 -3.5527 -3.5527 -3.6648 -3.6648 -3.8178 -3.8178 -4.0077 -4.0077 -4.2301 -4.2301 -4.4796 -4.4796 -4.7506 -4.7506 -5.0370 -5.0370 -5.3323 -5.3323 -5.6301 -5.6301 -5.9239 -5.9239 -6.2071 -6.2071 -6.4737 -6.4737 -6.7179 -6.7179 -6.9342 -6.9342 -7.1180 -7.1180 -7.2653 -7.2653 -7.3729 -7.3729 -7.4384 -7.4384
-0.9320 7.4333 7.4333 7.3678 7.3678 7.2602 7.2602 7.1129 7.1129 6.9291 6.9291 6.7128 6.7128 6.4687 6.4687 6.2021 6.2021 5.9188 5.9188 5.6251 5.6251 5.3273 5.3273 5.0320 5.0320 4.7456 4.7456 4.4746 4.4746 4.2251 4.2251 4.0027 4.0027 3.8128 3.8128 3.6598 3.6598 3.5477 3.5477 3.4792 3.4792 -3.4792 -3.4792 -3.5477 -3.5477 -3.6598 -3.6598 -3.8128 -3.8128 -4.0027 -4.0027 -4.2251 -4.2251 -4.4746 -4.4746 -4.7456 -4.7456 -5.0320 -5.0320 -5.3273 -5.3273 -5.6251 -5.6251 -5.9188 -5.9188 -6.2021 -6.2021 -6.4687 -6.4687 -6.7128 -6.7128 -6.9291 -6.9291 -7.1129 -7.1129 -7.2602 -7.2602 -7.3678 -7.3678 -7.4333 -7.4333
-0.9280 7.4279 7.4279 7.3624 7.3624 7.2548 7.2548 7.1075 7.1075 6.9237 6.9237 6.7074 6.7074 6.4633 6.4633 6.1967 6.1967 5.9135 5.9135 5.6198 5.6198 5.3220 5.3220 5.0266 5.0266 4.7403 4.7403 4.4693 4.4693 4.2198 4.2198 3.9974 3.9974 3.8075 3.8075 3.6545 3.6545 3.5424 3.5424 3.4739 3.4739 -3.4739 -3.4739 -3.5424 -3.5424 -3.6545 -3.6545 -3.8075 -3.8075 -3.9974 -3.9974 -4.2198 -4.2198 -4.4693 -4.4693 -4.7403 -4.7403 -5.0266 -5.0266 -5.3220 -5.3220 -5.6198 -5.6198 -5.9135 -5.9135 -6.1967 -6.1967 -6.4633 -6.4633 -6.7074 -6.7074 -6.9237 -6.9237 -7.1075 -7.1075 -7.2548 -7.2548 -7.3624 -7.3624 -7.4279 -7.4279
-0.9240 7.4222 7.4222 7.3567 7.3567 7.2491 7.2491 7.1019 7.1019 6.9180 6.9180 6.7017 6.7017 6.4576 6.4576 6.1911 6.1911 5.9078 5.9078 5.6141 5.6141 5.3163 5.3163 5.0210 5.0210 4.7347 4.7347 4.4637 4.4637 4.2142 4.2142 3.9918 3.9918 3.8019 3.8019 3.6489 3.6489 3.5368 3.5368 3.4683 3.4683 -3.4683 -3.4683 -3.5368 -3.5368 -3.6489 -3.6489 -3.8019 -3.8019 -3.9918 -3.9918 -4.2142 -4.2142 -4.4637 -4.4637 -4.7347 -4.7347 -5.0210 -5.0210 -5.3163 -5.3163 -5.6141 -5.6141 -5.9078 -5.9078 -6.1911 -6.1911 -6.4576 -6.4576 -6.7017 -6.7017 -6.9180 -6.9180 -7.1019 -7.1019 -7.2491 -7.2491 -7.3567 -7.3567 -7.4222 -7.4222
-0.9200 7.4162 7.4162 7.3507 7.3507 7.2432 7.2432 7.0959 7.0959 6.9121 6.9121 6.6958 6.6958 6.4517 6.4517 6.1851 6.1851 5.9019 5.9019 5.6082 5.6082 5.3104 5.3104 5.0151 5.0151 4.7288 4.7288 4.4578 4.4578 4.2083 4.2083 3.9859 3.9859 3.7960 3.7960 3.6431 3.6431 3.5309 3.5309 3.4624 3.4624 -3.4624 -3.4624 -3.5309 -3.5309 -3.6431 -3.6431 -3.7960 -3.7960 -3.9859 -3.9859 -4.2083 -4.2083 -4.4578 -4.4578 -4.7288 -4.7288 -5.0151 -5.0151 -5.3104 -5.3104 -5.6082 -5.6082 -5.9019 -5.9019 -6.1851 -6.1851 -6.4517 -6.4517 -6.6958 -6.6958 -6.9121 -6.9121 -7.0959 -7.0959 -7.2432 -7.2432 -7.3507 -7.3507 -7.4162 -7.4162
-0.9160 7.4099 7.4099 7.3444 7.3444 7.2369 7.2369 7.0896 7.0896 6.9058 6.9058 6.6895 6.6895 6.4454 6.4454 6.1788 6.1788 5.8956 5.8956 5.6019 5.6019 5.3042 5.3042 5.0089 5.0089 4.7226 4.7226 4.4516 4.4516 4.2021 4.2021 3.9797 3.9797 3.7898 3.7898 3.6369 3.6369 3.5247 3.5247 3.4563 3.4563 -3.4563 -3.4563 -3.5247 -3.5247 -3.6369 -3.6369 -3.7898 -3.7898 -3.9797 -3.9797 -4.2021 -4.2021 -4.4516 -4.4516 -4.7226 -4.7226 -5.0089 -5.0089 -5.3042 -5.3042 -5.6019 -5.6019 -5.8956 -5.8956 -6.1788 -6.1788 -6.4454 -6.4454 -6.6895 -6.6895 -6.9058 -6.9058 -7.0896 -7.0896 -7.2369 -7.2369 -7.3444 -7.3444 -7.4099 -7.4099
-0.9120 7.4033 7.4033 7.3378 7.3378 7.2303 7.2303 7.0830 7.0830 6.8992 6.8992 6.6829 6.6829 6.4388 6.4388 6.1723 6.1723 5.8891 5.8891 5.5954 5.5954 5.2976 5.2976 5.0024 5.0024 4.7161 4.7161 4.4451 4.4451 4.1956 4.1956 3.9733 3.9733 3.7833 3.7833 3.6304 3.6304 3.5183 3.5183 3.4498 3.4498 -3.4498 -3.4498 -3.5183 -3.5183 -3.6304 -3.6304 -3.7833 -3.7833 -3.9733 -3.9733 -4.1956 -4.1956 -4.4451 -4.4451 -4.7161 -4.7161 -5.0024 -5.0024 -5.2976 -5.2976 -5.5954 -5.5954 -5.8891 -5.8891 -6.1723 -6.1723 -6.4388 -6.4388 -6.6829 -6.6829 -6.8992 -6.8992 -7.0830 -7.0830 -7.2303 -7.2303 -7.3378 -7.3378 -7.4033 -7.4033
-0.9080 7.3964 7.3964 7.3309 7.3309 7.2234 7.2234 7.0761 7.0761 6.8923 6.8923 6.6760 6.6760 6.4320 6.4320 6.1654 6.1654 5.8822 5.8822 5.5886 5.5886 5.2908 5.2908 4.9955 4.9955 4.7093 4.7093 4.4383 4.4383 4.1888 4.1888 3.9665 3.9665 3.7766 3.7766 3.6236 3.6236 3.5115 3.5115 3.4430 3.4430 -3.4430 -3.4430 -3.5115 -3.5115 -3.6236 -3.6236 -3.7766 -3.7766 -3.9665 -3.9665 -4.1888 -4.1888 -4.4383 -4.4383 -4.7093 -4.7093 -4.9955 -4.9955 -5.2908 -5.2908 -5.5886 -5.5886 -5.8822 -5.8822 -6.1654 -6.1654 -6.4320 -6.4320 -6.6760 -6.6760 -6.8923 -6.8923 -7.0761 -7.0761 -7.2234 -7.2234 -7.3309 -7.3309 -7.3964 -7.3964
-0.9040 7.3892 7.3892 7.3237 7.3237 7.2162 7.2162 7.0689 7.0689 6.8851 6.8851 6.6689 6.6689 6.4248 6.4248 6.1583 6.1583 5.8751 5.8751 5.5814 5.5814 5.2837 5.2837 4.9884 4.9884 4.7022 4.7022 4.4312 4.4312 4.1817 4.1817 3.9594 3.9594 3.7695 3.7695 3.6166 3.6166 3.5045 3.5045 3.4360 3.4360 -3.4360 -3.4360 -3.5045 -3.5045 -3.6166 -3.6166 -3.7695 -3.7695 -3.9594 -3.9594 -4.1817 -4.1817 -4.4312 -4.4312 -4.7022 -4.7022 -4.9884 -4.9884 -5.2837 -5.2837 -5.5814 -5.5814 -5.8751 -5.8751 -6.1583 -6.1583 -6.4248 -6.4248 -6.6689 -6.6689 -6.8851 -6.8851 -7.0689 -7.0689 -7.2162 -7.2162 -7.3237 -7.3237 -7.3892 -7.3892
-0.9000 7.3817 7.3817 7.3163 7.3163 7.2087 7.2087 7.0614 7.0614 6.8777 6.8777 6.6614 6.6614 6.4173 6.4173 6.1508 6.1508 5.8677 5.8677 5.5740 5.5740 5.2763 5.2763 4.9810 4.9810 4.6948 4.6948 4.4238 4.4238 4.1744 4.1744 3.9521 3.9521 3.7622 3.7622 3.6092 3.6092 3.4971 3.4971 3.4286 3.4286 -3.4286 -3.4286 -3.4971 -3.4971 -3.6092 -3.6092 -3.7622 -3.7622 -3.9521 -3.9521 -4.1744 -4.1744 -4.4238 -4.4238 -4.6948 -4.6948 -4.9810 -4.9810 -5.2763 -5.2763 -5.5740 -5.5740 -5.8677 -5.8677 -6.1508 -6.1508 -6.4173 -6.4173 -6.6614 -6.6614 -6.8777 -6.8777 -7.0614 -7.0614 -7.2087 -7.2087 -7.3163 -7.3163 -7.3817 -7.3817
-0.8960 7.3740 7.3740 7.3085 7.3085 7.2009 7.2009 7.0537 7.0537 6.8699 6.8699 6.6536 6.6536 6.4096 6.4096 6.1431 6.1431 5.8599 5.8599 5.5663 5.5663 5.2686 5.2686 4.9734 4.9734 4.6871 4.6871 4.4162 4.4162 4.1667 4.1667 3.9444 3.9444 3.7545 3.7545 3.6016 3.6016 3.4895 3.4895 3.4210 3.4210 -3.4210 -3.4210 -3.4895 -3.4895 -3.6016 -3.6016 -3.7545 -3.7545 -3.9444 -3.9444 -4.1667 -4.1667 -4.4162 -4.4162 -4.6871 -4.6871 -4.9734 -4.9734 -5.2686 -5.2686 -5.5663 -5.5663 -5.8599 -5.8599 -6.1431 -6.1431 -6.4096 -6.4096 -6.6536 -6.6536 -6.8699 -6.8699 -7.0537 -7.0537 -7.2009 -7.2009 -7.3085 -7.3085 -7.3740 -7.3740
-0.8920 7.3659 7.3659 7.3004 7.3004 7.1928 7.1928 7.0456 7.0456 6.8618 6.8618 6.6456 6.6456 6.4015 6.4015 6.1351 6.1351 5.8519 5.8519 5.5583 5.5583 5.2606 5.2606 4.9654 4.9654 4.6791 4.6791 4.4082 4.4082 4.1588 4.1588 3.9365 3.9365 3.7466 3.7466 3.5937 3.5937 3.4816 3.4816 3.4131 3.4131 -3.4131 -3.4131 -3.4816 -3.4816 -3.5937 -3.5937 -3.7466 -3.7466 -3.9365 -3.9365 -4.1588 -4.1588 -4.4082 -4.4082 -4.6791 -4.6791 -4.9654 -4.9654 -5.2606 -5.2606 -5.5583 -5.5583 -5.8519 -5.8519 -6.1351 -6.1351 -6.4015 -6.4015 -6.6456 -6.6456 -6.8618 -6.8618 -7.0456 -7.0456 -7.1928 -7.1928 -7.3004 -7.3004 -7.3659 -7.3659
-0.8880 7.3575 7.3575 7.2920 7.2920 7.1845 7.1845 7.0372 7.0372 6.8535 6.8535 6.6372 6.6372 6.3932 6.3932 6.1267 6.1267 5.8436 5.8436 5.5500 5.5500 5.2523 5.2523 4.9571 4.9571 4.6709 4.6709 4.4000 4.4000 4.1505 4.1505 3.9283 3.9283 3.7384 3.7384 3.5855 3.5855 3.4734 3.4734 3.4049 3.4049 -3.4049 -3.4049 -3.4734 -3.4734 -3.5855 -3.5855 -3.7384 -3.7384 -3.9283 -3.9283 -4.1505 -4.1505 -4.4000 -4.4000 -4.6709 -4.6709 -4.9571 -4.9571 -5.2523 -5.2523 -5.5500 -5.5500 -5.8436 -5.8436 -6.1267 -6.1267 -6.3932 -6.3932 -6.6372 -6.6372 -6.8535 -6.8535 -7.0372 -7.0372 -7.1845 -7.1845 -7.2920 -7.2920 -7.3575 -7.3575
-0.8840 7.3488 7.3488 7.2834 7.2834 7.1758 7.1758 7.0286 7.0286 6.8448 6.8448 6.6286 6.6286 6.3846 6.3846 6.1181 6.1181 5.8350 5.8350 5.5414 5.5414 5.2437 5.2437 4.9486 4.9486 4.6623 4.6623 4.3915 4.3915 4.1420 4.1420 3.9198 3.9198 3.7299 3.7299 3.5770 3.5770 3.4649 3.4649 3.3964 3.3964 -3.3964 -3.3964 -3.4649 -3.4649 -3.5770 -3.5770 -3.7299 -3.7299 -3.9198 -3.9198 -4.1420 -4.1420 -4.3915 -4.3915 -4.6623 -4.6623 -4.9486 -4.9486 -5.2437 -5.2437 -5.5414 -5.5414 -5.8350 -5.8350 -6.1181 -6.1181 -6.3846 -6.3846 -6.6286 -6.6286 -6.8448 -6.8448 -7.0286 -7.0286 -7.1758 -7.1758 -7.2834 -7.2834 -7.3488 -7.3488
-0.8800 7.3399 7.3399 7.2744 7.2744 7.1669 7.1669 7.0196 7.0196 6.8359 6.8359 6.6197 6.6197 6.3757 6.3757 6.1092 6.1092 5.8261 5.8261 5.5325 5.5325 5.2349 5.2349 4.9397 4.9397 4.6535 4.6535 4.3826 4.3826 4.1332 4.1332 3.9110 3.9110 3.7211 3.7211 3.5682 3.5682 3.4561 3.4561 3.3876 3.3876 -3.3876 -3.3876 -3.4561 -3.4561 -3.5682 -3.5682 -3.7211 -3.7211 -3.9110 -3.9110 -4.1332 -4.1332 -4.3826 -4.3826 -4.6535 -4.6535 -4.9397 -4.9397 -5.2349 -5.2349 -5.5325 -5.5325 -5.8261 -5.8261 -6.1092 -6.1092 -6.3757 -6.3757 -6.6197 -6.6197 -6.8359 -6.8359 -7.0196 -7.0196 -7.1669 -7.1669 -7.2744 -7.2744 -7.3399 -7.3399
